6759,KiloBot,1
6760,KilroyARobot,1
6761,KimandreBot,2
6762,Kimberley-nia Bot,11
6763,Kimbot,2
6764,KimiBot,1
6765,Kimmbot,1
6766,Kimobot,1
6767,Kimrobot,2
6768,Kimsey0bot,3
6769,Kimseybot,1
6770,Kinbot,43
6771,Kinderbot,2
6772,King Elijah M. F. Talbot,1
6773,King Willan Bot,20
6774,KingBot,2
6775,KingRbot,1
6776,Kingbot,2
6777,Kingbot iii,1
6778,Kingbotk,1
6779,Kingdavebot,1
6780,KingpinBot,1
6781,Kingsrobot,1
6782,Kingwikibot,2
6783,KinkyRobot,1
6784,KinzerBot,1
6785,Kipbot,1
6786,Kippenbot1,1
6787,Kirbot,1
6788,Kiril-Bot,1
6789,Kirill96Bot,1
6790,Kirkbot,1
6791,Kirstie talbot,1
6792,Kisbesbot,3
6793,Kisbolygobot,2
6794,Kissbot,2
6795,KissenBot,1
6796,Kitakamibot,1
6797,Kitationbot,1
6798,Kitbot,1
6799,Kitbot 87,1
6800,KiteretsuBot,3
6801,Kittalbot,1
6802,Kittenbot,1
6803,KittyBot,1
6804,Kittyrobot,1
6805,KivaBot,2
6806,KiwiBot,1
6807,Kiwiibot,1
6808,Kiychi bot,1
6809,Kizzlebot,4
6810,Kizzobot,1
6811,KjelloBot,3
6812,Kjkm173Bot,1
6813,KkkdcBot,1
6814,Kkrobot,2
6815,Kktalbot,1
6816,KkyBot,1
6817,Kl4m-AWB,1
6818,Kl4m-Bot,1
6819,Kladbot,1
6820,Klankbot,1
6821,KlapiBot,1
6822,KlattBot,1
6823,KlaudiuBot,2
6824,Klausobot,1
6825,KleoBot,1
6826,KlepkoBot,2
6827,Klhobot,1
6828,Klickverbot,3
6829,KlinkBot,1
6830,Klizzard.bot,1
6831,Klniu read bot,1
6832,Klobot,1
6833,KloinBot,2
6834,Klotterrobot,1
6835,Klottranderobot,1
6836,Klottrarrobot,1
6837,Klottringsrobot,1
6838,Klownbot,1
6839,Kluelessbot,1
6840,Klumsy bot,1
6841,Klumzbot,1
6842,Klutzy:bot,1
6843,KlymetsBot,4
6844,Kmataru VBot,2
6845,Kmobot,1
6846,Knaijairakjjrobot,1
6847,Knedlik-Pod,2
6848,KneipObot,1
6849,KnifeBot,1
6850,Knifebot,1
6851,KnigaBot,2
6852,KnightRider,1
6853,KnitBot,2
6854,Knivrobot,2
6855,KnopfBot,1
6856,Knowbot,1
6857,Knowledgebot,1
6858,KnucklesBot,1
6859,KoBot,1
6860,Kobobot,1
6861,Kobot,6
6862,KocjoBot,17
6863,Kockbot,1
6864,Kodebot,2
6865,Kohai-bot,1
6866,KojBot,1
6867,Kojbot,1
6868,KokBot,1
6869,KokoBot,11
6870,Kokorobot,1
6871,Kokosbot,1
6872,KolBot,1
6873,Kolabot,2
6874,Kolbot,1
6875,Kolega2357-Bot,284
6876,KolhapuriBot,1
6877,Kolibot,1
6878,Kollabot,1
6879,Kolobot,1
6880,Kolosbot,1
6881,Kolya.noob-saibot,1
6882,Kombot,1
6883,KomeilBot,43
6884,Kompakt-bot,2
6885,Kone bot,1
6886,Kongbot,1
6887,Konggarubot,1
6888,Koning robot,2
6889,KonradBOT,1
6890,Konsolenbot,1
6891,KonstabIeBot,1
6892,KonstableBot,1
6893,Konstkaras.bot,1
6894,Kontur bot,1
6895,Koo1bot,1
6896,Koreabot,2
6897,Korribot,2
6898,Kosbot,1
6899,Kostabot,1
6900,Kotbot,2
6901,Kottobot,1
6902,Kotvabot,1
6903,KoumzBot,1
6904,Kovácsinas,1
6905,Kowbot,1
6906,KoxingaBot,2
6907,Kpbot,1
6908,KpjasBot,1
6909,KrBot,260
6910,Kraibot,1
6911,Kralbot,1
6912,Kranbot,1
6913,Krankbot,1
6914,Krashbot,1
6915,KrasnogorskyBot,1
6916,Krasny BOT,1
6917,KrattBot,2
6918,Kraybot,1
6919,Krdbot,2
6920,Krekbot,1
6921,Krevbot,1
6922,KrikkitRobot,7
6923,Krim-bot,1
6924,Krimm-bot,1
6925,KrimpBot,1
6926,Kringlebot,1
6927,Krink robot,1
6928,KrinkleBot,11
6929,Krishalbot,1
6930,Krishjaanis bot,1
6931,KristynBot,1
6932,Krol111.bot,1
6933,Krolser-bot,1
6934,Kroninbot,1
6935,KropotBot,1
6936,KrstuBot,1
6937,KrugleBot,1
6938,Kruosiobot,1
6939,Kryobot,1
6940,Kryptolog-Bot,1
6941,Ks aho 48 bot,1
6942,Ksabot,1
6943,KslotteBot,3
6944,KtBot,2
6945,Ktalbot,1
6946,KuBOT,4
6947,KuRaG Bot,1
6948,Kubot,1
6949,Kubot Csech,14
6950,KuduBot,2
6951,KuhloBot,1
6952,Kuigibot,1
6953,Kukayoubot,1
6954,Kumar Appaiah Bot,1
6955,Kumartherobot,1
6956,Kumi-Taskbot,1
6957,Kumquatbot,1
6958,KumulBot,55
6959,KunMilanoRobot,1
6960,Kungfubot,1
6961,Kunstmanrobot,1
6962,Kurbot,1
6963,KurdBot,3
6964,Kurdbot,1
6965,KuroiBot,1
6966,Kurorobot,1
6967,Kurps-Bot 1,1
6968,Kurt anfyx arkbot,1
6969,Kurtgingebot,1
6970,Kururubot,6
6971,KurzBot,1
6972,Kusbot,1
6973,Kutalbot,1
6974,KuteoBot,2
6975,KutiBot,1
6976,Kutska u 4obot\,1
6977,Kuuru is an aspiebot,1
6978,KuvalyBot,1
6979,Kuybot,1
6980,KuziasBot,3
6981,Kv6af9bot,1
6982,KvedBOT,2
6983,Kwailabot,1
6984,Kwanin-bot,2
6985,Kwanzaabot,1
6986,Kwezeebot,1
6987,KwikiBot,2
6988,Kwjbot,285
6989,Kwjbot II,1
6990,Kwjbot III,1
6991,Kwjbot IV,1
6992,Ky1Bot,1
6993,Kybot,5
6994,Kycbot,2
6995,Kyle the bot,285
6996,KyleBot,1
6997,Kylegaybot,1
6998,KyluBot,2
6999,Kylubot,1
7000,Kylü is using an unauthorized admînbot.,1
7001,Kymberleebot,1
7002,Kyorobot,2
7003,Kyraha bot,1
7004,Kys951bot,1
7005,Kyubot,1
7006,Kyubot.wiki,1
7007,Kádár TamásBot,1
7008,KåreBot,2
7009,KözBot,1
7010,L PBot,3
7011,L p talbot,2
7012,L&K-Bot,1
7013,L-bot,1
7014,L.A. (AWB),1
7015,L.talbot,1
7016,L07ArchiveBot,1
7017,L33tbot,2
7018,L33tbot if,1
7019,LA2-bot,285
7020,LAMBOT,1
7021,LBarbot,1
7022,LCBot,1
7023,LD-bot,1
7024,LDBot,2
7025,LEGBot,1
7026,LEONARDBOTÂNICO,1
7027,LG-Bot,20
7028,LIABOT,1
7029,LIMIT ROBOT,1
7030,LJrobot,2
7031,LKLK bot kr,1
7032,LLP-Bot,1
7033,LMAO-BOT,1
7034,LMeowbot,1
7035,LOLibot,1
7036,LOOP BOT,1
7037,LPGA.Bot,1
7038,LRBot,1
7039,LSG1-Bot,46
7040,LSHuploadBot,1
7041,LUBOT,2
7042,LUV2CHANGEBOT,1
7043,LXBot,1
7044,LaLigaBot,1
7045,LaMoBoT,1
7046,LaNanobot,1
7047,LaaknorBot,285
7048,Labarbot,1
7049,Labot,2
7050,Lachbot,1
7051,Laderbot,1
7052,Ladsbot,1
7053,Lady Akasha Bot,6
7054,Lady Gabrielle de Lioncourt Bot,8
7055,Lady Lilith Bot,7
7056,Lady Maharet Bot,6
7057,LadyAutobot,1
7058,LadyBOT,2
7059,LadyRobot,1
7060,Ladyladyrobot,1
7061,Ladz yabot,1
7062,LafcadioRobot,1
7063,Lagbot,1
7064,Lagobot,2
7065,Lairdbot,1
7066,Lairdobot,1
7067,Lait ribot,1
7068,Lakabot,1
7069,Lakechabot,1
7070,Lakokat-bot,1
7071,Lalabot,1
7072,LalloBot,1
7073,Lalobot,1
7074,Lam-angBot,1
7075,Lambot,1
7076,Lamebot,1
7077,Lancbot,2
7078,Lance Abbot,1
7079,Lancebot,1
7080,Landbot,1
7081,LandoBot,1
7082,Lanebot,1
7083,Lang-Bot-as,1
7084,Langbot,1
7085,Langtoolbot,8
7086,LanguageBot,1
7087,Laniloobot,1
7088,LaninBot,42
7089,LankLinkBot,23
7090,LantayBot,1
7091,Lanwi1 bot,1
7092,LarBot,1
7093,LaraBot,1
7094,Larabi bot,1
7095,Laraebot,1
7096,Larbot,1
7097,Laribot,1
7098,LarryTalbot,1
7099,Larsbot,1
7100,LarskeBot,2
7101,LarzBot,2
7102,Laser Robot,1
7103,Laserbot,1
7104,Laserobot,1
7105,Lassibot,1
7106,Lastbot.lei,1
7107,Latexbot,1
7108,Latin bot,1
7109,LatitudeBot,29
7110,LauBot,1
7111,Laubot,1
7112,LaughingRobot,1
7113,Laundrybot,1
7114,Laura Abbot,1
7115,Laura Fiorucci Bot,1
7116,Laura Nebot,3
7117,LauraBot,2
7118,Lauralingbot,1
7119,Laurapbot,1
7120,Laurbot,1
7121,Laurebarbot,2
7122,LaurennBot,1
7123,Laurent Lambot,1
7124,Laurie Talbot,1
7125,Laurobot,1
7126,LavBot,2
7127,LawBot,1
7128,Lawbot,1
7129,Lawrencetalbot,1
7130,Lawtalbot,1
7131,Lawyerbot,1
7132,Layla de Chabot,4
7133,Laysbot,2
7134,Lazer Robot,1
7135,Lazybot,1
7136,Lbenedix bot,1
7137,Lbot,2
7138,Lcarsbot,1
7139,LcawteBot,1
7140,Lccfbot,2
7141,Ldemenaiesribot,3
7142,Le Bot au Feu,1
7143,Le Pied-bot,285
7144,Le Robot Barbu,1
7145,Le bot,1
7146,Le plus bot,3
7147,Le-monibot,1
7148,LeCardibot,5
7149,LeChatBot,1
7150,LeDernierRobot,1
7151,LeadingIndicatorBot,1
7152,LeafBot,1
7153,LeafmanBot,1
7154,Leaguebot,1
7155,Leah.Talbot,1
7156,Leahbot,1
7157,LeandronasBot,1
7158,Learn to bot,1
7159,LearnBot,2
7160,LearningRobot,1
7161,Lebewesen-Bot,1
7162,Lebookbot,2
7163,Lebot,2
7164,Lebronbot,1
7165,Lechat bot,2
7166,Leebot,1
7167,Leecabot,1
7168,Leedeertalbot,1
7169,Leedlebot,1
7170,Leedlebot yourmom,1
7171,Leerabot,1
7172,LeftyTheRobot,1
7173,LegacyBot,1
7174,LegalBot,8
7175,LegalLyricsBot,1
7176,Legalesebot,2
7177,Legobot,272
7178,Legobot II,270
7179,Legobot III,270
7180,Legorobot,1
7181,Leha-bot,2
7182,Leinad Nibot,1
7183,LekseyBot,3
7184,Lela bot,1
7185,LelleBot,1
7186,Lema-bot,1
7187,Lembot,1
7188,LemmeAbbot,1
7189,LemmeyBOT,1
7190,Lemming-bot,1
7191,Lemon94bot,1
7192,LemonRobot,1
7193,Lenabot,6
7194,Lenaur Abbot,1
7195,Lenbot,1
7196,Leni-BOT 2,1
7197,LeniBot,1
7198,Lentalbot,1
7199,LeoBot,2
7200,LeoBurbot,2
7201,Leobot,3
7202,Leon Talbot,2
7203,Leon le Nabot,1
7204,Leon-bot,1
7205,LeonBOT,1
7206,LeonBot,1
7207,Leonardo da Silva Carmo bot,3
7208,LeonardoRob0t,4
7209,LeoninBot,1
7210,Leons Bot,1
7211,LeopardeBot,2
7212,Leperebot,1
7213,Lepetiterobot,1
7214,LepidopteraBot,1
7215,LerdsuwaBot,2
7216,Lerkbot,7
7217,Lesbianrobot,1
7218,Lesbobot,1
7219,Lesglesbot,1
7220,Leslietalbot,1
7221,Lesnoy Monkey Robot,1
7222,LespasBot,4
7223,LesserBot,1
7224,Lesterlibot,1
7225,Letalbot,1
7226,Lethal robot,1
7227,Lethebot,1
7228,Lets See How Many Asshole Faggotty Names We Can MiszaBot Likes,1
7229,LetzBOT,1
7230,LeucosticteBot,1
7231,Levelbot,1
7232,Levybot,1
7233,Lewis.talbot,1
7234,Lewisbot,1
7235,Lex-bot,2
7236,Lexabot,1
7237,Lexbot,2
7238,Lexibot,1
7239,Lezley-bot,1
7240,Lgbtbot,1
7241,Lggfbot,1
7242,Lgtalbot,1
7243,LhBot,2
7244,Lhadebot,1
7245,Lhcarambot,1
7246,Li Beifong-Bot,1
7247,LiBot,1
7248,LiamDGrayBot,1
7249,Liamtalbot,1
7250,Liangeint-bot,1
7251,Liangent-adminbot,1
7252,Liangent-bot,19
7253,Liangent-bot-dyk-updater,1
7254,Liangent-bot-uploader,1
7255,Liangient-Bot,1
7256,Liantgeint-bot,1
7257,Liantgent-Bot,1
7258,Liantgient-bot,1
7259,Liaobot,1
7260,Liarbot,1
7261,LibelluliaBot,1
7262,LibertyBot,1
7263,Libertybot,1
7264,Libot,5
7265,Library assistant bot,1
7266,Librolink bot,1
7267,Licensebot,1
7268,Liette combot,1
7269,LifeBot,1
7270,Lifebot,1
7271,Liftbot,1
7272,Ligaya libot,1
7273,Lightbot,1
7274,Lightningbot,1
7275,Ligulembot,1
7276,LijeBot,2
7277,Likerbot,1
7278,Lil bot 96,1
7279,Lilia11bot,1
7280,LilianeBarbot,1
7281,Lilibot,1
7282,LiljaBot,1
7283,Lily15Bot,1
7284,Lilybot,1
7285,Lilyubot,1
7286,LimeBot,7
7287,Limebot,2
7288,LimoBot,1
7289,Lin yue chang bot,1
7290,Linbot,1
7291,Linda Renbot,1
7292,Lindabot,1
7293,Lindbot,6
7294,LindsayBot,1
7295,LinedBot,2
7296,LingroBot,1
7297,LinguaBot,3
7298,Lingubot,3
7299,Linguothegrammarrobot,1
7300,LinkBot,1
7301,LinkCheckBot,1
7302,LinkCheckerBot,1
7303,LinkFA-Bot,285
7304,LinkapediaBot,1
7305,Linkbot,2
7306,Linkbot live,1
7307,Linkrobot,36
7308,Linkspambot,1
7309,Linkspamvandalbot,1
7310,Linkybot,1
7311,Linze Bot 9000,1
7312,Liolerobot,1
7313,LioneltBot,1
7314,Liquid-aim-bot,5
7315,Liquorbot,1
7316,Lisakabot,1
7317,Liso-Bot,1
7318,ListGenBot,1
7319,ListManBot,1
7320,ListasBot,1
7321,Listbot,1
7322,LitBot,1
7323,Lithbot,4
7324,LitiumBot,2
7325,Little robot,1
7326,LittleBot,1
7327,Littlebigbot,1
7328,Littlebot,1
7329,Littlebrwnrobot,1
7330,Littledudebot,1
7331,Littlerobot,1
7332,Liubot,1
7333,Livebot,1
7334,LivingBot,1
7335,Liza Carabot,1
7336,LizaMTalbot,1
7337,LizaTalbot,1
7338,Lizardbot,1
7339,Lizbot,1
7340,Lizenzbot,1
7341,Lizogateorbot,1
7342,Ljbohbot,1
7343,Lk to bot,1
7344,Llamabot,1
7345,Llamaeatsrobot,1
7346,Llcbot,1
7347,Lllllllrobot,1
7348,Lloid69Bot,1
7349,Lnetbot,3
7350,LnrBot,2
7351,LnvisibIe Robot Fish,1
7352,LoKiBot,1
7353,LoZbot,1
7354,Loanbot,1
7355,Lobbot,2
7356,Lobobot,1
7357,Lobot Skywalker,1
7358,Lobot baho,1
7359,LocDBBot,1
7360,Lockalbot,11
7361,Lockbot,1
7362,Locke Bot,1
7363,Locobot,16
7364,Lodbot,2
7365,LofaBot,1
7366,Loftobot,1
7367,LogBot,1
7368,LoganBot,2
7369,Logibot,2
7370,LogicwikiBot,1
7371,Logist bot,1
7372,Logobot,3
7373,Logosbot,1
7374,LohmatiyyBOT,1
7375,Lokalverbot,1
7376,Lol Misza13 - running a bot?,1
7377,LolBot,1
7378,Lola Talbot,1
7379,Lolbot,4
7380,Lolbotlolbot,1
7381,LoliBot,2
7382,Loliamarobot,1
7383,LolsimonBot,2
7384,Lolspambot,1
7385,Lomobot,1
7386,Londonbot,3
7387,LonelyRobot,1
7388,Lonelybot,3
7389,Longbot,2
7390,Lonwengbot,9
7391,Loockybot,1
7392,Lookrobot,1
7393,Lootbot,2
7394,LopezBOT,2
7395,LoquBot,1
7396,Lorbot,2
7397,Lord Britbot,2
7398,Lord Voldebot,1
7399,LordAnubisBOT,3
7400,LordDBOT,2
7401,LordTalbot,2
7402,LordboT,1
7403,Lordrobot,1
7404,Lorn Talbot,1
7405,Los688-bot,1
7406,Lost Reaverbot,1
7407,LostBot,1
7408,LostInSpaceRobot,1
7409,Lostrobot,1
7410,Lot-bot-as,2
7411,Lotbot,1
7412,Lote Burbot,1
7413,Lou.bot,1
7414,Louabbot,1
7415,Louabot,1
7416,Loubot,1
7417,Louisgtalbot,1
7418,Loulnju bot,1
7419,Louperibot,285
7420,Loupežnický bot,2
7421,Lousy Robot,1
7422,Love Virus&bot=0,1
7423,LoveBot,3
7424,Lovearobot,2
7425,Lovefreak Robot,1
7426,Loveless,285
7427,Lovemelikerobot,1
7428,Loverbot,1
7429,Loverobot,1
7430,LovesickRobot,1
7431,Loveybot,1
7432,Lowebot,1
7433,LowellBot,1
7434,Lowellbot,1
7435,Lowercase sigmabot,1
7436,Lowercase sigmabot II,1
7437,Lowercase sigmabot III,1
7438,Lowfuzbot,1
7439,Lrobot,1
7440,Lsjbot,262
7441,Lt-wiki-bot,3
7442,Lt332 bot,1
7443,Ltalbot,1
7444,Ltlrobot,2
7445,Ltrbot,9
7446,Luanbot,4
7447,Luasóg bot,1
7448,Lubobot,2
7449,Lubot,2
7450,Luc De Bot,1
7451,Luc lebot,1
7452,Luca-Bot,1
7453,LucasBot,1
7454,Lucasbfrbot,1
7455,Lucbot.,1
7456,Lucia Bot,267
7457,Lucie Lubot,1
7458,LucienBOT,285
7459,Lucilechabot,1
7460,Luckas-bot,285
7461,LuckassBot,12
7462,Luckbot,1
7463,LuckyBot,1
7464,LuckyCakeBot,1
7465,LucyLuBot,1
7466,LuddsBot,1
7467,Ludo29bot,1
7468,Luekk bot a,1
7469,Lug-TestBot,1
7470,LugPaj-Bot,1
7471,LuigiBot,1
7472,Luigimarioautobot,1
7473,Luisgonzaleznebot,1
7474,Luislebot,2
7475,Lukas R. (Bot),1
7476,LukasBot,8
7477,Lukbot,1
7478,Luke.robot,1
7479,LukeBOT,2
7480,Lukeobot,1
7481,Luki-Bot,2
7482,LulzAimbot,1
7483,Lulzbot,1
7484,Luna Santin runs a block bot,1
7485,Lunabot,1
7486,Lunacybot,1
7487,Lunarbot,2
7488,Lunarrobot,1
7489,Lunobot,2
7490,LupinBot,1
7491,Lurkobot,1
7492,Lusbot,1
7493,Lustubot,1
7494,Lusumbot,1
7495,LuukBot,1
7496,Luuvabot,5
7497,Luuvbot,2
7498,LuvRobot,1
7499,Luvz-meg-cabot-books,1
7500,LuxBot,1
7501,LuxasBot,2
7502,Luxbot,1
7503,Luxobot,1
7504,LvovaBot,2
7505,Lvp-bot,2
7506,LyXXBot,1
7507,Lydbot,3
7508,LydieBot,1
7509,Lyhana8 bot,2
7510,Lyle Talbot,1
7511,LymaBot,3
7512,Lymebot,1
7513,Lynx 21Bot,1
7514,LyricsBot,1
7515,Lystrobot,1
7516,Lzur.Bot,1
7517,Löschbot,1
7518,M cabot fan,1
7519,M iszabot cant b lock this f ucking name.HAHA F UCKING HA!,1
7520,M iszabot cantakehis f aggoty ass a utoblocks andgofukhimself,1
7521,M iszabot f ucking eat s hit. F UCK YOU F AGGOT!!,1
7522,M pcabot,1
7523,M-Bot,211
7524,M. Drobot,1
7525,M.L.Bot,1
7526,M.byrnecabot,1
7527,M.casanova.bot,3
7528,M1ss1ontomars2k4bot,1
7529,M3axBot,1
7530,M4x0uBot,1
7531,M7bot,14
7532,MADIHBOT,1
7533,MARKbot,7
7534,MAfotBOT,4
7535,MBHbot,2
7536,MBOT,1
7537,MBisanzBot,270
7538,MBisanzBot (guinea pig),1
7539,MBot,4
7540,MC1000Bot,1
7541,MCBot,2
7542,MCS10Bot,1
7543,MChTalbot,1
7544,MDABot,1
7545,MDelgadoBot,1
7546,MGA73bot,285
7547,MGH Bot,2
7548,MGriBot,2
7549,MGroBot,2
7550,MHamletBot,1
7551,MIKHEILbot,2
7552,MISZABOT WAS A FAGGOT HOOKER BLOWJOB WHORE,1
7553,MIT bot 2010,1
7554,MK-editsmaderasy ysopbot-2,1
7555,MK-editsysopbot-2,1
7556,MKNOOBSAIBOT,1
7557,MKTalbot,1
7558,MKeditsysopbot`,1
7559,MMABot,1
7560,MMBot,1
7561,MMOGMailBot,1
7562,MNebot,1
7563,MOSNUM Bot,2
7564,MOTTOBOT,2
7565,MOVIEBOT,1
7566,MPUploadBot,1
7567,MPUploadBot II,1
7568,MPbot,2
7569,MPotseBot,2
7570,MPpbot,1
7571,MRNotBot,1
7572,MRbot,4
7573,MSBOT,285
7574,MSCL-BOT,2
7575,MSWikiBot,1
7576,MTABot,1
7577,MTSbot,2
7578,MTrBot,1
7579,MU-Bot,1
7580,MWBot,43
7581,MWOAPBot,1
7582,MWRAbot,1
7583,MWolfBot,1
7584,MZMcBot,1
7585,MaBot,1
7586,MaGaBot,13
7587,MaartenBot,1
7588,MaatyBot,99
7589,Mabbot,1
7590,Mabbot 1900,1
7591,Mabdulbot,3
7592,Mabot,1
7593,MacBot,2
7594,MacMed,1
7595,MacMedBot,1
7596,MacaBot,1
7597,Macademiabot,1
7598,Macbot,2
7599,MachroBOT,4
7600,Macro BOT-0007,1
7601,Macro Bot,1
7602,Macrobot,1
7603,MacyBot,4
7604,Mad abot Scooby,1
7605,Mad-a-prav,1
7606,MadMarkbot,1
7607,Madamrobot,2
7608,Madbot,1
7609,Madgebot,1
7610,Madhubot,1
7611,MadmanBot,1
7612,Madmuffinbot,1
7613,Madrobot,1
7614,Maelgwnbot,1
7615,Mafbot,1
7616,MafoBOT,1
7617,MagalhaesBot,1
7618,MagalhãesBot,1
7619,Magbot,2
7620,MageBot,2
7621,MagentBot,1
7622,Magic Robot,1
7623,Magic ninja robot,1
7624,MagicBot,1
7625,MagnetiK-BoT,1
7626,Magneticrobot,1
7627,MagnusA.Bot,223
7628,MagulBot,8
7629,Mahabot,1
7630,MahanBot,20
7631,MahdiBot,285
7632,Mahdiz,1
7633,Mahirbot,2
7634,Mahorobot,1
7635,Maiabot,1
7636,Maiadotbot,1
7637,Maidbot,2
7638,MaidenBot,1
7639,Maikhanhbot,1
7640,Mail Delivery Bot,1
7641,Mailbot,1
7642,Mailrobot,3
7643,Mailtobot,1
7644,Main Page Image Bot,1
7645,Main page protection robot,1
7646,MainBOT,1
7647,MaintenanceBot,1
7648,Mainulmizan bot,1
7649,Maiorbot,1
7650,Mairibot,1
7651,MaisBot,1
7652,Maitchbot,1
7653,MajFiBot,1
7654,MajedBot,1
7655,Majesticbot,1
7656,Major progressline Bot,1
7657,MajordomoBot,1
7658,MakailijaBot,1
7659,Makbot,1
7660,Make robot,1
7661,Makecat-bot,284
7662,Makelbot,1
7663,Makellosbot,1
7664,Makeshiftrobot,1
7665,Makivan1733bot,1
7666,MakmeranBot,1
7667,MakoBot,1
7668,Maksim-bot,15
7669,MaksudBot,2
7670,MalTsilnaBot,1
7671,Maladroitrobot,1
7672,MalafayaBot,285
7673,Malarz pl BOT,1
7674,MalarzBOT,284
7675,Malbot,1
7676,MalfunctioningRobot,1
7677,Malinbot,1
7678,MalinkyRobot,1
7679,Mallahtabot,1
7680,Malrobot,1
7681,Malu Talbot,1
7682,Mamasbot,1
7683,Mamirobot,2
7684,Man robot,1
7685,ManageBot,1
7686,Managerbot,1
7687,Manbot,1
7688,Manbot AMP,1
7689,MancoBot,1
7690,MandaBot,1
7691,Mandeep bot,1
7692,Mandel bot,1
7693,MandelBot,1
7694,Mangabot,3
7695,Mangobot,1
7696,Maniacrobot,1
7697,Manishbot,1
7698,Manny the robot,1
7699,Mannybot,1
7700,ManoBot,1
7701,Manojrobot,1
7702,MantiBot,1
7703,Mantibot,3
7704,Manubot,285
7705,Manuelbot,1
7706,Manuribot,1
7707,Manyitabot,1
7708,MaoBot,3
7709,MaraBot,1
7710,Marabot,3
7711,Maracaibot,1
7712,MarathiBot,1
7713,Marc cabot,1
7714,Marc.cabot,1
7715,Marcbot,1
7716,Marcchabot,1
7717,Marcellechabot,3
7718,Marcelo robot,2
7719,Marchel lobot,1
7720,MarciBOT,1
7721,Marcin Suwalczan.bot,1
7722,Marcl.chabot,1
7723,MarclBot,1
7724,Marcnebot,1
7725,Marco.zabot,1
7726,Marco27Bot,3
7727,MarcoBot,1
7728,MarcoV99Bot,1
7729,Marcobot,1
7730,MarcosBot,1
7731,Marcosbot,1
7732,Marcusbbot,1
7733,Marcustalbot,1
7734,Mardygabot,3
7735,Marek69 is a goat fecking hugglebot,1
7736,MarfBot,1
7737,Margabot,1
7738,Margebecomesarobot,1
7739,Margobot,1
7740,Margosbot,2
7741,Maria Matos Ribot,1
7742,Mariabebot,1
7743,MarianBOT,1
7744,Mariana bot,1
7745,Marianambot,2
7746,Maribot,3
7747,Mariekebot,3
7748,MaritzaBot,2
7749,Mark A Talbot,1
7750,Mark Cabot,1
7751,Mark talbot,1
7752,Mark.brbot,1
7753,Markbot,1
7754,Markdouglastalbot,1
7755,MarkelBot,1
7756,Marketing2bot,1
7757,MarkkoBot,1
7758,Markkrobot,1
7759,MarklarBot,2
7760,MarkosBot,3
7761,Markrileybot,1
7762,MarksBot,2
7763,MarmaseBot,1
7764,Marmbot,1
7765,Marobot,1
7766,MarsBot,2
7767,Marsbot,1
7768,Marsdenisarobot,1
7769,MarshBot,1
7770,MartBot,1
7771,Marta Cabot Bros,2
7772,MartaRibot,3
7773,Martabot,1
7774,Martalbot,1
7775,Martasobot,1
7776,Martha chabot,1
7777,MartiBot,1
7778,Martianrobot,1
7779,Martin Chabot,1
7780,Martin Ebot,4
7781,Martin Krobot,1
7782,Martin cabot,1
7783,MartinBot,2
7784,MartinBot sucks,1
7785,MartinBotII,1
7786,MartinBotIII,1
7787,MartinBotIV,1
7788,MartinTalbot,1
7789,Martin\,1
7790,Martinezbobot,1
7791,Martineziesribot,1
7792,MartsniezBot,1
7793,Marulobot,1
7794,Marvin (bot),1
7795,Marvin.the.robot,1
7796,Mary talbot,1
7797,Maryaa-bot,1
7798,Maryabbot,1
7799,MaryankoBot,41
7800,MarzeduBot,2
7801,MasaoBot,1
7802,Masbot,1
7803,Maschi Bot,1
7804,Mashbot,1
7805,Mashell Talbot,1
7806,MashtalirovBot,1
7807,Maskbot,3
7808,Masona5bot,1
7809,Masonbot,1
7810,Massagerobot,1
7811,Massibot,1
7812,Master Shadow-bot,1
7813,MasterBOT,2
7814,MasterBot,1
7815,MasterMatt-Bot,1
7816,Masterbot gaul,1
7817,MasterchesBot,1
7818,Masterofbot,1
7819,MastersBot,1
7820,MastiBot,285
7821,MaszO\,1
7822,MatBot,2
7823,MatSuBot,3
7824,Matanuubot,1
7825,Matanya-bot,1
7826,Matanyabot,244
7827,Matbot,4
7828,Matches the literal pattern poop. HBC NameWatcherBot,1
7829,Materbot,1
7830,Mateu cabot,6
7831,Mateusz.bot,1
7832,Mateuszek045Bot,2
7833,MathCoolBot,1
7834,MathForBot,1
7835,Mathbot,4
7836,Mathbot is gay communism on wheels in north carolina!,1
7837,MatheBot,1
7838,Matheus Sousa LopesLSVBOT,2
7839,Mathieubarbot,2
7840,MathoBot,1
7841,Matibot,1
7842,Matija.brbot,2
7843,MatmaBot,2
7844,Matt Crypto (bot),1
7845,Matt Talbot,1
7846,Matt wilson memorial bot,1
7847,MattBot,2
7848,Mattbot,1
7849,Mattherobot,1
7850,Matthewbot,1
7851,Matthewrbot,1
7852,Matthewtalbot,1
7853,Mattirobot,1
7854,Mattkillbot,1
7855,Mattrobot,1
7856,Matttherobot,1
7857,Matu bot,1
7858,MauchoBot,1
7859,MaundBot,1
7860,Maurilbot,1
7861,MauritsBot,285
7862,MauroBot,2
7863,Maverick-bot,1
7864,Max edit bot 14,1
7865,MaxBet9000Bot,1
7866,MaxBot,2
7867,Maxbot,5
7868,Maxcabot,1
7869,Maxcleverbot,1
7870,Maxdrobot,1
7871,Maxellbot,2
7872,Maxibot,2
7873,MaximBot,1
7874,MaximaximaxBot,1
7875,Maximeguilbot,2
7876,MaximillionBot,4
